,Question,Answer,keywords,count
150,Q[쿠페이 신용카드] 쿠페이에 등록한 카드를 재발급 받으면 다시 등록해야 하나요?,"네 카드를 재발급 받으면 카드번호가 변경되기에 다시 등록해야 합니다. [쿠페이 홈 → 결제수단 관리]로 가셔서 기존에 등록된 카드는 삭제해 주시고 재발급 받은 새 카드를 등록해 주시기 바랍니다. 
 쿠페이 홈 바로가기 (클릭)",ORDER,0
151,Q[쿠페이 계좌이체] 계좌 등록이 안 돼요.,등록하는 계좌의 명의자와 휴대폰의 명의자가 동일해야 쿠페이에 계좌 등록이 가능합니다. 쿠페이에 계좌가 등록되지 않는다면 계좌와 휴대폰의 명의자를 확인해 주시기 바랍니다.,ORDER,0
152,Q[원터치결제] 원터치 결제 사용 및 해제는 어떻게 하나요?,"아래의 메뉴로 이동하여 원터치 결제의 사용/해제 설정을 직접 변경할 수 있습니다. 단 원터치 결제 기능 설정은 모바일 앱을 통해서만 할 수 있습니다. (PC 웹사이트에서는 설정 불가)
 원터치 결제 사용/해제 설정하기 (모바일 앱) 
마이쿠팡 → 결제수단·쿠페이 → 결제 비밀번호·보안 설정 → 원터치결제 사용 [ON/OFF] 변경",ORDER,0
153,Q[쿠페이] 결제를 하지 않았는데 주문이 되었어요.,"아래의 경우에 해당하지 않는지 확인해 주시기 바랍니다.
 [원터치 결제]로 주문한 경우
원터치 결제 사용을 설정한 고객은 일부 상품 결제 시 별도의 비밀번호 입력 없이 지정된 쿠페이 결제수단으로 즉시 결제가 이루어집니다. 원터치 결제 사용/해제 설정은 쿠팡 모바일 앱 [마이쿠팡 → 결제수단∙쿠페이 → 결제 비밀번호∙보안 설정 → 원터치결제 사용]에서 ON/OFF 버튼을 선택하여 변경할 수 있습니다. 단 원터치 결제를 사용하더라도 추가 확인이 필요한 경우 비밀번호 입력을 요청할 수 있습니다. 
 [밀어서 결제하기]로 주문한 경우
일부 주문을 결제할 때 [밀어서 결제하기] 버튼이 제공되며 이 버튼을 밀면 별도의 비밀번호 입력 없이 지정된 쿠페이 결제수단으로 즉시 결제가 이루어집니다. [밀어서 결제하기]는 별도의 사용/해제 설정이 불가하며 일부 주문에 자동으로 제공됩니다.
 [쿠팡이츠]에서 주문한 경우
쿠팡이츠에서 주문/결제한 내역이 있는지 쿠팡이츠 모바일 앱 [주문내역]을 확인해 주시기 바랍니다.
 [쿠팡플레이]에서 구매한 경우
쿠팡플레이에서 구매/결제한 내역이 있는지 쿠팡플레이 모바일 앱 [프로필 → 구매내역]을 확인해 주시기 바랍니다.",ORDER,0
154,Q[원터치결제] 비밀번호 확인 없이 결제가 되었는데 안전한가요?,쿠팡은 결제 비밀번호 입력 단계를 자체 보안 단계로 대체한 원터치 결제 서비스를 제공합니다. 이는 고객님께서 믿고 거래할 수 있도록 보안 단계를 안전하게 설계하였습니다. 만약 본인이 결제하지 않은 주문이라면 쿠팡 고객센터(1577-7011)로 바로 연락 주시기 바랍니다.,ORDER,0
155,Q[원터치결제] 원터치 결제란 어떤 서비스인가요?,"원터치 결제란 고객님께 보다 빠른 결제 경험을 제공하기 위해 쿠페이(계좌이체/머니/신용카드) 결제 과정에서 비밀번호 입력 단계를 쿠팡의 자체 보안 확인 과정으로 대체한 결제 서비스입니다.
 이는 쿠페이(계좌이체/머니/신용카드) 결제수단 선택 후 결제하기 버튼을 누르는 즉시 결제가 이루어집니다. 단 쿠팡의 자체 보안 기준에 따라 예외적으로 기존과 동일하게 비밀번호를 요청하는 경우가 있습니다. 이는 고객님의 안전한 거래를 위한 추가 조치입니다.",ORDER,0
156,Q[영수증] 해외직구나 해외구매대행도 현금영수증을 발행할 수 있나요?,아니요. 해외 사업자는 국내 소득세법이 아닌 해외 현지 국가의 법이 적용되기에 현금영수증 발행이 불가합니다.,ORDER,0
157,Q[쿠페이] 쿠페이 종류에는 어떤 것이 있나요?,"쿠페이는 계좌이체 신용/체크카드 쿠페이 머니가 있으며 결제수단은 최대 10개까지 등록할 수 있습니다. (해외카드 포함 시 최대 13개까지 등록 가능)
 쿠페이 머니란 쿠페이에 등록된 계좌에서 원하는 금액을 미리 충전(이체)하여 사용하는 결제 수단입니다.
 쿠페이 계좌이체 신용/체크카드 등록하기
마이쿠팡 → 결제수단∙쿠페이 관리 → 결제수단 관리 → 결제수단 등록
 쿠페이 머니 충전하기
마이쿠팡 → 결제수단∙쿠페이 관리 → coupay 머니 잔액 [충전하기] 클릭",ORDER,0
158,Q[거래명세서] 거래명세서는 어디에서 받을 수 있나요?,"거래명세서는 마이쿠팡 주문목록에서 고객님께서 직접 발급받을 수 있습니다. 단 거래명세서 확인 및 출력은 PC 웹사이트에서만 가능합니다. (모바일에서는 확인 불가)
 거래명세서 출력하기 (PC 웹사이트)
① 마이쿠팡 → MY쇼핑 → [주문목록/배송조회] 이동
② 해당 상품에서 [주문 상세보기] 클릭
③ 하단의 ‘결제영수증 정보’에서 [거래명세서] 클릭
④ ‘공급받는자’ 부분에 정보 직접 입력 (사업자등록번호 상호명 성명 사업장주소 업태 종목)
⑤ 우측 상단에 [출력] 클릭",ORDER,0
159,Q[쿠페이] 미성년자 혹은 외국인도 사용할 수 있나요?,"미성년자 및 외국인의 쿠페이 사용 조건은 아래를 확인해 주세요.
 • 미성년자의 경우 : 만 14세 미만은 쿠팡에 회원가입을 할 수 없습니다. 쿠팡에 가입이 가능한 14세 이상은 본인 명의의 계좌를 등록할 경우 쿠페이를 사용할 수 있습니다. 
 • 외국인의 경우 : 국내에 거주 중이며 유효한 외국인등록증을 소지한 경우 쿠팡 회원가입을 한 후 쿠페이를 정상적으로 등록 및 사용할 수 있습니다. 단 은행 계좌 주의 이름과 쿠팡 회원의 이름이 정확히 일치해야 합니다. 또한 본인 명의의 휴대폰 인증이 필요하기에 국내 통신사에 본인 명의의 휴대폰이 가입되어 있어야 하며 이 이름 역시 정확히 일치해야 합니다. (대소문자 띄어쓰기 성과 이름의 순서 등)",ORDER,0
160,Q[쿠페이] 본인 인증 시 회원정보에 등록된 정보와 일치하지 않는다고 합니다.,본인 인증은 본인 명의로 가입한 휴대폰으로만 인증할 수 있습니다. 가족 등 다른 사람의 명의로 된 휴대폰 번호로는 인증이 불가합니다. 또한 본인 인증 시 통신사를 알맞게 선택하였는지 전화번호를 정확히 입력하였는지 한 번 더 확인해 주시기 바랍니다. 만약 이전에 쿠팡에서 이미 인증을 한 후 변경된 개인정보가 있다면 회원정보를 수정한 후 다시 인증을 시도하시기 바랍니다.,ORDER,0
161,Q[쿠페이] 본인인증 시 이미 가입한 회원으로 인증이 불가합니다.,"고객님의 정보로 이미 가입된 아이디가 존재할 경우 추가 본인인증이 제한됩니다. 다음의 경로를 통해 본인의 아이디를 찾은 후 로그인해 주시기 바랍니다. 해당 아이디로 다시 본인인증을 한 후 쿠페이를 이용할 수 있습니다.
 아이디 찾기
로그인 → 아이디∙비밀번호 찾기",ORDER,0
162,Q[쿠페이 신용카드] 등록 가능한 신용카드는 무엇인가요?,쿠페이에는 모든 신용카드를 등록할 수 있습니다. (개인 신용카드 및 개인 명의의 법인 신용카드),ORDER,0
163,Q[쿠페이 계좌이체] 은행 점검시간에 결제/취소가 가능한가요?,아니요. 은행 점검 시간에는 쿠페이 계좌이체 결제 및 실시간 취소가 불가할 수 있습니다. 각 은행의 점검 시간은 해당 은행의 홈페이지 또는 고객센터로 문의해 주시기 바랍니다.,ORDER,0
164,Q[쿠페이 계좌이체] 모든 은행의 계좌를 사용할 수 있나요?,"쿠페이에는 다음의 은행 계좌를 등록할 수 있습니다.
 쿠페이에 등록 가능한 은행 계좌
NH농협 신한 우리 기업 하나 국민 새마을금고 우체국 SC제일 대구 부산 경남 광주 신협 수협 산업 전북 제주 씨티은행 카카오뱅크 케이뱅크 토스뱅크",ORDER,0
165,Q[쿠페이] 여러 개의 은행계좌를 등록할 수 있나요?,"네 쿠페이에 은행계좌는 총 10개까지 등록할 수 있습니다. 주로 사용하는 기본계좌 설정뿐 아니라 결제 시마다 [결제수단] 메뉴를 통해 다른 계좌에서의 출금도 선택할 수 있습니다. 쿠페이 은행계좌 등록은 [쿠페이 홈 → 결제수단 관리]에서 할 수 있습니다.
 쿠페이 홈 바로가기 (클릭)",ORDER,0
166,Q[휴대폰결제] 휴대폰 결제란 무엇이며 어떻게 결제해야 하나요?,"휴대폰 결제란 휴대폰 명의자가 문자 서비스로 본인 인증을 한 후 정해진 한도 내에서 결제하는 후불제 결제 수단입니다. 결제 대금은 다음 달 휴대폰 요금에 부과되어 청구됩니다. 결제 한도는 통신사 정책에 따라 각 고객마다 다를 수 있습니다. 결제 한도 확인 및 증액 가능 여부는 이용하시는 통신사로 직접 문의해 주시기 바랍니다. 
 휴대폰 결제 방법
① 주문/결제 페이지에서 결제 수단으로 [휴대폰] 선택
② 이용하는 통신사 선택 후 [결제하기] 클릭
③ 휴대폰 번호 휴대폰 명의자 개인정보 입력 후 [승인번호 요청] 클릭
④ 문자(SMS)로 받은 승인번호 입력 후 [결제하기] 클릭 
 참고사항 
다음의 경우에는 휴대폰 결제가 불가합니다.
• 미성년자 사업자 외국인 명의로 등록된 휴대폰
• 요금 미납 또는 체납 상태의 휴대폰
• 정액 요금제 선불 휴대폰 등
• 서비스 지원 불가 통신사 및 요금제 등",ORDER,0
167,Q[주문] 이미 주문을 완료했는데 상품 옵션을 변경하고 싶어요.,주문 완료 후에는 주문한 상품의 옵션을 변경할 수 없습니다. 변경을 원하실 경우 주문취소 후 다시 주문해 주시기 바랍니다.,ORDER,0
168,Q[신용카드] 신용카드 결제 후 할부 개월 수를 변경할 수 있나요?,"쿠팡에서는 할부 개월 수 변경이 불가합니다. 따라서 결제는 신중히 진행해 주시기 바랍니다. 만약 결제 완료 후 할부 개월 수 변경을 원하신다면 주문을 아예 취소하고 다시 주문/결제해 주시기 바랍니다.
 단 카드사별로 할부 개월 수 변경이 가능한 경우도 있으니 자세한 사항은 사용한 카드사로 직접 문의해 주시기 바랍니다.",ORDER,0
169,Q[복합결제] 복합결제가 가능한가요?,"주 결제수단 간의 복합결제는 지원되지 않습니다. (주 결제수단 : 신용/체크카드 계좌이체 무통장입금 쿠페이 머니 휴대폰결제) 
 단 쿠팡캐시는 다른 주 결제수단 하나와 함께 복합결제가 가능합니다.",ORDER,0
170,Q[쿠페이] 쿠페이에 신용/체크카드를 재등록하고 싶은데 어떻게 해야 하나요?,"아래의 경로를 통해 신용/체크카드를 다시 등록할 수 있습니다. 
 쿠페이 신용/체크카드 등록하기
마이쿠팡 → 결제수단∙쿠페이 → 계좌∙카드 → 결제수단 등록
 ※ 유효기간 만료 등으로 카드를 재발급 받으신 경우엔 새 카드를 다시 등록해 주셔야 합니다. 또한 사용 혼선을 방지하기 위해 기존의 카드는 삭제해 주실 것을 권장합니다.",ORDER,0
171,Q[쿠페이] 쿠페이 머니 인출이 안되는데 어떻게 해야 하나요?,"쿠페이 머니 인출이 어려울 경우 ‘비정상적인 인출 시도로 인해 24시간 동안 인출(환급)이 제한됩니다’ 문구를 확인하실 수 있습니다.
아래와 같은 경우 쿠페이 머니 인출이 제한됩니다.
쿠페이 머니 인출 제한 24시간 이내 200만원 이상 인출을 시도한 경우
• 쿠페이 머니 인출은 24시간 내 200만원 한도 내에서만 가능합니다.
• 24시간 내 200만원 금액 한도 내에서 재인출 시도 시 정상 이용이 가능합니다.
24시간 이내 다수 인출 시도한 경우
• 특정 은행의 경우 24시간 이내 다수 인출 시도를 제한하고 있습니다. 타 은행 이용 또는 24시간 이후 재시도 하시면 정상 이용이 가능합니다.
• 그 외 다양한 사유로 인출이 제한될 수 있습니다.",ORDER,0
172,Q[나중결제] 반품 시 청구 금액은 어떻게 되나요?,"청구일 전 또는 즉시결제 전 반품 시
• 이용 가능 금액이 복구되며 상품 금액이 청구 금액에서 차감됩니다.
• 단 고객 귀책사유인 경우 반품비가 청구일에 청구됩니다.
 청구일 후 또는 즉시결제 후 반품 시
• 나중결제 출금계좌로 환불 금액이 입금됩니다.
• 단 고객 귀책사유인 경우 반품비 차감 후 환불됩니다.
 출금계좌로 입금 실패 시
• 쿠페이머니로 환불되며 쿠페이머니로 환불된 금액도 본인 계좌로 인출이 가능합니다.",ORDER,0
173,Q[나중결제] 출금계좌를 변경/삭제하고 싶어요.,"다른 계좌를 추가하여 나중결제 출금계좌를 변경하거나 삭제할 수 있습니다. 
 나중결제 출금계좌 변경/삭제하기 (모바일에서만 가능 PC에서는 불가)
• 모바일 앱 : 마이쿠팡 → 결제수단∙쿠페이 → 나중결제 → 출금계좌 변경
 ※ 위 경로에서 [나중결제] 배너가 보이지 않는다면 현재 나중결제 서비스 대상 고객이 아닙니다.",ORDER,0
174,Q[나중결제] 나중결제 청구금액을 계좌이체가 아닌 다른 결제수단으로 결제할 수 있나요?,아니요. 현재 나중결제 청구금액 결제는 계좌이체로만 가능합니다.,ORDER,0
175,Q[나중결제] 나중결제 이용금액 결제가 실패되었다는 문자/알림을 받았어요.,"나중결제 출금계좌 잔고를 확인해 주세요. 이체한도 제한이 있을 경우 계좌로 출금이 가능하지 않으니 쿠팡 고객센터(1577-7011)로 연락 주시기 바랍니다.
 • 나중결제 청구일 : 매월 15일
• 나중결제 출금 실패 시 : 매일 출금이 시도됩니다. 
(단 영업일에 한하며 15일이 주말/공휴일인 경우 다음 영업일에 출금)
 나중결제 사용 시 주의사항
• 출금일에 출금이 실패할 경우 다음날부터 연체수수료가 발생합니다.
(단 15일이 주말 및 공휴일인 경우 다음 영업일에 출금 시도)
• 출금 계좌 잔액이 나중결제 청구금액 이상으로 청구금액 전체 인출이 가능한 경우에만 출금이 되며 부분 출금은 되지 않습니다.
• 출금 날짜는 은행과 당사 사정상 변경될 수 있습니다.
• 연체수수료 : 일 0.03% (연 10.95% 윤년은 연 10.98%)
• 청구일에 미납된 경우 즉시 결제로 납부 가능합니다.",ORDER,0
176,Q[나중결제] 청구일 전에 미리 결제할 수 있나요?,"네 아래의 경로를 통해 즉시 결제가 가능합니다. 월별 결제 총액 또는 주문번호별(건별)로 결제할 수 있습니다. 단 쿠팡 모바일 앱에서만 결제가 가능하니 이용에 참고 부탁드립니다. (PC 웹사이트에서는 이용 불가)
 나중결제 즉시 결제하기 (모바일 앱)
마이쿠팡 → 결제수단∙쿠페이 → 나중결제 금액 → 즉시결제",ORDER,0
177,Q[나중결제] 나중결제가 모바일 앱에서는 보이는데 PC 웹사이트에서는 보이지 않아요.,나중결제 서비스는 현재 쿠팡 모바일 앱에서만 사용할 수 있습니다.,ORDER,0
178,Q[무통장 입금] 해외 계좌에서 쿠팡의 무통장 입금(가상계좌)으로 입금 및 주문이 가능한가요?,아니요. 해외 계좌는 환율 등의 문제로 무통장 입금 및 주문 처리가 지원되지 않습니다.,ORDER,0
179,Q[주문] 해외배송상품 중 부정수입물품의 신고는 어떻게 할 수 있나요?,쿠팡은 적법한 절차를 통해 수입되지 않거나 원산지를 속이는 등 부정수입물품의 판매를 금지하고 있습니다. 부정수입물품으로 확인되는 경우 쿠팡 고객센터(1577-7011)로 신고해 주시기 바랍니다.,ORDER,0
180,Q[쿠팡라이브] 라이브 방송에서 쿠폰을 받았는데 결제할 때 확인되지 않습니다.,쿠팡 라이브 쿠폰은 오직 한정된 시간에만 사용할 수 있습니다. 한정된 시간 내 쿠폰을 구매(주문)에 적용하지 않으면 할인쿠폰 목록에서 소멸되므로 쿠폰 이용에 참고해 주세요.,ORDER,0
181,Q[무통장입금] 주문자명과 입금자명이 달라도 무통장입금으로 주문할 수 있나요?,"주문자명과 입금자명이 상이하더라도 입금 가능합니다.
입금기한(24시간)이내 미입금 시 자동취소되므로 금액 원단위까지 일치된 금액을 입금기한 내 입금해주시면 됩니다.",ORDER,0
182,Q[나중결제] 쿠팡 나중결제를 이용한 대리구매 등을 하면 어떻게 되나요?,나중결제 서비스를 이용하는 고객이 타인의 상품을 대리 구매하고 금전을 지급받는 등 본래의 취지와 달리 악용하는 행위는 쿠팡 이용약관 및 쿠팡 서비스 이용 정책을 위반하는 부정행위에 해당하며 적발 시 계약 해제 회원자격 제한 및 민·형사상 법적 조치 등 불이익이 발생할 수 있습니다.,ORDER,0
183,Q[주문] 이미 주문했는데 상품을 추가하고 싶어요.,주문 완료 이후에는 상품을 추가할 수 없습니다. 추가 구매를 원하시면 취소 후 다시 함께 주문하시거나 따로 주문해 주시기 바랍니다.,ORDER,0
184,Q[주문확인] 주문한 내역은 어디에서 삭제하나요?,주문내역 삭제는 [마이쿠팡 → 주문목록]에서 해당 상품에 표시된 ⁝ 버튼을 눌러 삭제할 수 있습니다.,ORDER,0
185,Q[로켓배송] 다른 계정으로 로그인하거나 배송지를 바꾸면 없었던 상품 재고가 있다고 나와요.,로켓배송 상품은 각 지역마다 상품이 출고되는 물류센터가 다르며 물류센터는 보유하고 있는 상품의 종류 재고수량 등이 모두 다릅니다. 이 때문에 배송 주소지 설정에 따라 보이는 상품의 종류나 주문 마감시간이 달라질 수 있습니다.,ORDER,0
186,Q[로켓배송] 상품 가격이 왜 자꾸 바뀌는 건가요?,로켓배송 상품의 경우 시장가를 반영하여 실시간으로 가격이 변동될 수 있으며 로그인 상태 및 프로모션 진행 상황에 따라서도 가격이 변동될 수 있습니다.,ORDER,0
187,Q[휴대폰결제] LGU+는 왜 결제를 못하나요?,LG U+는 소액결제 피해 예방 및 스미싱 사고 방지를 위하여 휴대폰 결제 서비스를 중단하였습니다. 다른 결제수단을 이용하여 주문해 주시기 바랍니다.,ORDER,0
188,Q[쿠페이] 쿠페이 머니 충전 및 자동충전 단위는 어떻게 되나요?,"쿠페이 머니는 10만원 단위로 충전됩니다.
 결제수단을 쿠페이 머니로 선택하여 결제할 경우 잔액이 부족하면 연결 계좌에서 10만원 단위로 자동 충전된 후 결제됩니다. 충전 예정 금액은 주문/결제 페이지의 결제수단 부분에서 확인이 가능하며 충전된 쿠페이 머니는 연결된 계좌로 언제든지 인출이 가능합니다. 
 쿠페이 머니 인출하기
마이쿠팡 → 결제수단∙쿠페이 → 쿠페이 머니 → 인출하기
 • [내 계좌] 이용 시 즉시 인출 가능
• [직접 입력] 등록 후 이용 시 평일(영업일) 기준 1~3일 소요",ORDER,0
189,Q[오픈뱅킹] 오픈뱅킹(자동이체/출금이체 동의)이 등록되었다는 문자가 왔어요. 오픈뱅킹이 무엇인가요?,"오픈 뱅킹이란 핀테크(금융기술) 기업과 은행권이 공동으로 이용할 수 있는 공동 결제 시스템으로 스마트폰에 설치한 응용프로그램(앱)을 통해 모든 은행 계좌에서 결제를 비롯한 잔액 조회 거래내역 조회 계좌 실명 조회 송금인 정보 조회 입금 이체 출금 이체 등의 금융 서비스를 실시간으로 이용할 수 있는 서비스를 말합니다.
 쿠팡은 더욱 편리하고 안전한 결제를 위해 국내 주요 은행과 금융결제원이 제공하는 오픈뱅킹 서비스를 도입하였으며 쿠팡이 이용하는 오픈뱅킹 서비스는 고객님의 계좌 조회 잔액 및 거래내역을 조회할 수 있는 기능은 없기 때문에 안심하고 이용하시길 바랍니다.
 ※ 쿠페이 계좌이체를 이용한 결제/충전 시 오픈뱅킹 미동의 상태라면 약관 동의 후 오픈뱅킹이 등록되고 은행에서 이와 관련된 안내 문자를 받으실 수 있는 점 참고해 주세요.",ORDER,0
190,Q[해외배송] 주문 시 개인통관고유부호를 잘못 입력했거나 입력하지 않았습니다.,"정확한 개인통관고유부호를 확인하신 후 판매자에게 받는 사람(수취인)의 이름 연락처 개인통관고유부호를 전달해주시면 됩니다. 
혹은 통관대행사로부터 연락을 받으셨다면 정보를 전달해 주시면 됩니다.",ORDER,0
191,회수/배송/비용 안내 ,"• 교환 및 반품 접수 후 상품 회수가 가능하도록 재포장하여 회수지에 놓아두세요.
• 접수 후 평일 1~3일 내 배송직원 또는 택배기사 방문하여 상품을 회수합니다. 
• 교환 접수 후 교환 상품 배송까지는 최대 7일이 소요됩니다.
• 교환 접수 시 교환 상품의 배송지 정보와 회수지 정보를 각기 다른 주소지로 설정이 가능합니다.
• 반품 상품이 쿠팡(또는 판매자)에게 도착한 후 결제 승인이 취소됩니다.
• 상품 문제(오배송 물품 하자 등)로 인한 교환이 아닌 경우 고객 부담의 교환 비용이 발생합니다.
• 반품 접수 화면에서 반품비를 제외한 환불 예정금액 확인이 가능합니다. (와우 멤버십 회원은 무료반품 가능)
 로켓배송 상품 : 교환을 신청한 상품이 회수되기 전에 교환 받을 상품이 먼저 배송될 수 있습니다.
로켓직구 상품 : 교환 접수 직후 교환 받을 상품이 발송됩니다. (단순 변심 교환은 불가)
판매자 배송 상품 : 회수된 상품이 판매자에게 도착한 후 교환 받을 상품이 발송됩니다.
선물 받은 상품 : 교환/반품 신청은 쿠팡 고객센터로 문의 바랍니다.",SUB,0
192,교환/반품 가능 기간 ,"구매자 단순 변심의 경우
• 로켓배송 상품 : 배송 완료 후 30일 이내 반품만 가능 (교환은 패션 카테고리만 가능)
• 로켓프레시 상품 : 단순 변심으로 인한 교환/반품 모두 불가
• 로켓직구 상품 : 배송 완료 후 7일 이내 반품만 가능 (교환은 불가)
• 로켓모바일 상품 : 주문일 포함 14일 이내
• 판매자 배송 상품 : 배송 완료 후 7일 이내
 표시 광고 상이 물품 하자(초기불량)의 경우
물품을 수령한 날부터 3개월 이내 또는 그 사실을 알거나 알 수 있었던 날부터 30일 이내
 파손/불량/오배송 등(판매자 귀책)의 경우
물품을 수령한 날부터 3개월 이내 또는 그 사실을 알거나 알 수 있었던 날부터 30일 이내
 단 상품에 따라 교환/반품 조건이 다르므로 정확한 내용은 구매한 상품의 상세페이지 내 배송/교환/반품/판매자 안내를 참고하시기 바랍니다.",SUB,0
193,판매자 정보 확인하기 ,"로켓배송 로켓프레시 로켓모바일 로켓직구 상품은 쿠팡 고객센터로 문의 부탁드리며 판매자 배송 상품은 아래의 경로를 통해 판매자에게 직접 문의하실 수 있습니다. (마이쿠팡 주문목록에서 판매자 문의 메뉴는 판매자 배송 상품인 경우에만 노출됩니다.)
 판매자에게 문의하기
• 마이쿠팡 → 주문목록 → 상품선택 → [판매자 문의] 선택
• 상품 상세페이지 내 배송/교환/반품/판매자 안내에서도 판매자 연락처 확인 가능",SUB,0
194,교환/반품 제한사항 ,"공통사항
• 주문제작 상품의 상품 제작이 이미 진행된 경우
• 고객의 사용 시간 경과 일부 소비에 의하여 상품의 가치가 현저히 감소한 경우
• 세트 상품 일부 사용 구성품을 분실하였거나 취급 부주의로 인한 파손/고장/오염으로 재판매 불가한 경우
• 모니터 해상도의 차이로 인해 색상이나 이미지가 실제와 다르다고 고객의 단순 변심으로 무료 교환/반품을 요청하는 경우
• 제조사의 사정(신모델 출시 부품가격 변동 등)에 의해 무료 교환/반품을 요청하는 경우
• 해외배송 상품이 세관에 걸려있을 경우 (상품 수령 후 가능)
• 해외배송 상품의 현지 사정이나 판매에 대한 가격 정책 등에 따라 제품의 가격 변동 사유로 인한 경우
 의류/잡화/수입명품/계절상품/식품/화장품
• 상품의 택(TAG) 및 라벨의 멸실 또는 훼손 상품의 사용 또는 훼손 구성품 누락으로 상품의 가치가 현저히 감소된 경우 
• 신선/냉장/냉동 상품의 단순 변심의 경우
• 뷰티 상품 이용 시 트러블(알레르기 붉은 반점 가려움 따가움 등)이 발생한 경우 진료 확인서 및 소견서 등을 증빙하면 환불이 가능(단 제반 비용 고객 부담)
 전자/가전/설치상품
• 설치 또는 사용하여 재판매가 어려운 경우
• 원 상품의 박스(포장재)가 사용할 수 없는 정도로 파손이 된 경우
• 개인 계정(Apple ID 등)으로 잠금을 해 두어 초기화가 불가능한 경우
• 상품의 시리얼 넘버 유출로 내장된 소프트웨어의 가치가 감소한 경우(내비게이션 OS 시리얼이 적힌 PMP)
• 홀로그램 등을 분리 분실 훼손하여 상품의 가치가 현저히 감소하여 재판매가 불가한 경우(노트북 데스크톱 PC 등)
 CD/DVD/게임/도서
• 복제가 가능한 상품의 포장 등을 훼손한 경우
 자동차용품
• 상품을 개봉하여 장착한 이후 단순 변심인 경우",SUB,0
195,구매자 단순 변심의 경우 ,"로켓배송 상품
• 와우 멤버십 회원 : 무료
• 와우 멤버십 비회원
ㆍ총 주문금액 - 반품 상품금액 = 19800원 미만인 경우 반품비 5000원 차감 후 환불
ㆍ총 주문금액 - 반품 상품금액 = 19800원 이상인 경우 반품비 2500원 차감 후 환불
 로켓직구 상품
• 와우 멤버십 회원 : 5000원 (미국 직구 2600원)
• 와우 멤버십 비회원
ㆍ총 주문금액 - 반품 상품금액 = 29800원 미만인 경우 반품비 5000원 차감 후 환불 (미국 직구 2600원)
ㆍ총 주문금액 - 반품 상품금액 = 29800원 이상인 경우 반품비 2500원 차감 후 환불 (미국 직구 2500원)
• 단 TV 및 일부 전자기기와 같은 특정 제품(다이슨 로봇청소기 등)은 2600원/5000원 보다 높은 교환/반품비가 적용될 수 있음
 판매자 배송 상품
• 배송 지시 이후 최초 배송비를 포함한 왕복 배송비 차감 후 환불
• 반품비는 판매자 및 상품에 따라 상이하며 상황에 따라 별도 입금이 요청될 수 있음
• 도서산간 지역 설치 상품 업체에서 직접 배송하는 상품의 경우 반품비가 추가될 수 있음",SUB,0
196,반품 비용 확인 방법 ,"반품 접수 이전 반품 비용 확인 방법
• 마이쿠팡에서 반품 신청 시 마지막 단계에서 반품 비용 확인 가능
• 상품 상세페이지 → 배송/교환/반품/판매자 안내에서 확인 가능
 반품 접수 이후 반품 비용 확인 방법
마이쿠팡 → 취소∙반품∙교환목록 → 상품선택 → [반품상세] ",SUB,0
197,반품 재포장 방법 ,"쿠팡 배송 상품
• 반품하는 로켓배송 상품은 미리 재포장해 주시고 포장 겉면에 [쿠팡 반품]이라고 적어주세요.
• 쿠팡 상자가 아닌 다른 상자로 포장해도 괜찮지만 원활한 회수를 위해 포장 겉면에 [쿠팡 반품]이라고 반드시 적어주세요.
• 반품하는 로켓배송 상품이 여러 개인 경우 하나의 상자에 같이 포장해 주셔도 상품 회수가 가능합니다. (단 판매자 배송 상품과 로켓직구 상품은 구분하여 따로 포장해 주셔야 합니다.)
• DIY(조립) 상품의 경우 조립을 해체한 후 재포장 해주세요. 
 판매자 배송 상품 (일반 택배사에서 배송하는 일반 판매자 상품)
• 반품하는 상품은 미리 재포장해 주시고 회수지에 놓아두세요.
• 최초에 수령하신 상자가 훼손된 경우에는 다른 상자에 포장해 주셔도 됩니다.
• 여러 판매자의 상품을 반품하는 경우에는 각 택배기사가 알아볼 수 있도록 잘 구분해 주세요.
 유의사항
• 일반 택배사(예 : 우체국택배 한진택배 등)에서 배송하는 판매자 배송 상품은 반품 시 [판매자 반품]이라고 적어주세요. 그렇지 않고 판매자 배송 상품에도 [쿠팡 반품]이라고 적으면 쿠팡으로 잘못 회수될 수 있습니다. 판매자 배송 상품은 쿠팡이 아닌 판매자에게 회수되어야 하는 점을 유의해 주세요.
• 판매자 배송 상품 구분 방법 : 판매자 배송 상품은 일반 택배사의 운송장이 붙어있고 주문목록 상품 리스트에 로켓 배지가 없습니다. ",SUB,0
198,반품 접수 후 회수 일정 안내 ,"로켓배송 상품
• 고객센터를 통해 접수한 경우 : 접수일로부터 평일(영업일) 기준 1일 이내 배송직원 방문 예정 (도서산간 지역은 접수일 +3~4일 더 소요)
• 마이쿠팡을 통해 직접 접수한 경우 : 선택한 회수 예정일에 배송직원 방문 예정 
 로켓직구 상품
반품 접수일로부터 평일(영업일) 기준 1~3일 이내 택배기사 방문 예정
 판매자 배송 상품 
• 일반택배 : 반품 접수일로부터 평일(영업일) 기준 3일 이내 택배기사 방문 예정
• 화물택배 : 반품 접수일로부터 평일(영업일) 기준 6일 이내 택배기사 방문 예정
• 업체직송 : 판매자 별도 연락 예정",SUB,0
